time, iteration, regSquaredError
2017-05-25 02:33:20,610,83179.3602780004
2017-05-25 02:34:14,611,83178.7779949276
2017-05-25 02:35:07,612,83178.1976540807
2017-05-25 02:36:00,613,83177.619244611
2017-05-25 02:36:53,614,83177.042755754
2017-05-25 02:37:47,615,83176.4681768263
2017-05-25 02:38:40,616,83175.8954972228
2017-05-25 02:39:33,617,83175.3247064208
2017-05-25 02:40:26,618,83174.7557939713
2017-05-25 02:41:19,619,83174.1887495093
2017-05-25 02:42:12,620,83173.6235627485
2017-05-25 02:43:06,621,83173.0602234689
2017-05-25 02:43:59,622,83172.4987215391
2017-05-25 02:44:52,623,83171.939046893
2017-05-25 02:45:45,624,83171.3811895443
2017-05-25 02:46:38,625,83170.8251395847
2017-05-25 02:47:32,626,83170.2708871682
2017-05-25 02:48:25,627,83169.7184225305
2017-05-25 02:49:18,628,83169.1677359764
2017-05-25 02:50:11,629,83168.6188178804
2017-05-25 02:51:04,630,83168.0716586887
2017-05-25 02:51:57,631,83167.5262489229
2017-05-25 02:52:50,632,83166.9825791616
2017-05-25 02:53:42,633,83166.4406400675
2017-05-25 02:54:35,634,83165.9004223578
2017-05-25 02:55:28,635,83165.3619168289
2017-05-25 02:56:21,636,83164.8251143335
2017-05-25 02:57:14,637,83164.2900057984
2017-05-25 02:58:07,638,83163.7565822123
2017-05-25 02:59:00,639,83163.2248346337
2017-05-25 02:59:53,640,83162.6947541772
2017-05-25 03:00:46,641,83162.1663320316
2017-05-25 03:01:39,642,83161.6395594429
2017-05-25 03:02:31,643,83161.1144277223
2017-05-25 03:03:24,644,83160.5909282381
2017-05-25 03:04:17,645,83160.0690524297
2017-05-25 03:05:10,646,83159.5487917924
2017-05-25 03:06:03,647,83159.0301378819
2017-05-25 03:06:56,648,83158.5130823158
2017-05-25 03:07:49,649,83157.9976167717
2017-05-25 03:08:42,650,83157.4837329833
2017-05-25 03:09:35,651,83156.9714227498
2017-05-25 03:10:28,652,83156.4606779177
2017-05-25 03:11:21,653,83155.9514904027
2017-05-25 03:12:14,654,83155.4438521669
2017-05-25 03:13:06,655,83154.9377552407
2017-05-25 03:13:59,656,83154.4331917017
2017-05-25 03:14:52,657,83153.9301536854
2017-05-25 03:15:45,658,83153.4286333842
2017-05-25 03:16:38,659,83152.9286230434
2017-05-25 03:17:31,660,83152.4301149674
2017-05-25 03:18:24,661,83151.933101503
2017-05-25 03:19:17,662,83151.4375750661
2017-05-25 03:20:10,663,83150.9435281092
2017-05-25 03:21:03,664,83150.4509531539
2017-05-25 03:21:56,665,83149.9598427585
2017-05-25 03:22:49,666,83149.4701895432
2017-05-25 03:23:41,667,83148.9819861728
2017-05-25 03:24:34,668,83148.4952253678
2017-05-25 03:25:27,669,83148.009899895
2017-05-25 03:26:20,670,83147.526002575
2017-05-25 03:27:13,671,83147.0435262725
2017-05-25 03:28:06,672,83146.5624639097
2017-05-25 03:28:59,673,83146.0828084482
2017-05-25 03:29:52,674,83145.6045529016
2017-05-25 03:30:45,675,83145.1276903294
2017-05-25 03:31:38,676,83144.6522138477
2017-05-25 03:32:32,677,83144.1781166025
2017-05-25 03:33:25,678,83143.7053918061
2017-05-25 03:34:18,679,83143.2340326997
2017-05-25 03:35:11,680,83142.7640325801
2017-05-25 03:36:04,681,83142.295384788
2017-05-25 03:36:58,682,83141.8280827052
2017-05-25 03:37:51,683,83141.3621197641
2017-05-25 03:38:44,684,83140.8974894398
2017-05-25 03:39:37,685,83140.4341852458
2017-05-25 03:40:30,686,83139.9722007448
2017-05-25 03:41:24,687,83139.5115295438
2017-05-25 03:42:17,688,83139.0521652878
2017-05-25 03:43:10,689,83138.5941016666
2017-05-25 03:44:03,690,83138.1373324178
2017-05-25 03:44:56,691,83137.6818513056
2017-05-25 03:45:50,692,83137.2276521531
2017-05-25 03:46:43,693,83136.7747288142
2017-05-25 03:47:36,694,83136.3230751859
2017-05-25 03:48:29,695,83135.8726852086
2017-05-25 03:49:23,696,83135.423552855
2017-05-25 03:50:16,697,83134.9756721465
2017-05-25 03:51:09,698,83134.5290371416
2017-05-25 03:52:02,699,83134.0836419359
2017-05-25 03:52:55,700,83133.6394806628
2017-05-25 03:53:49,701,83133.1965475001
2017-05-25 03:54:42,702,83132.7548366523
2017-05-25 03:55:35,703,83132.3143423772
2017-05-25 03:56:28,704,83131.8750589598
2017-05-25 03:57:21,705,83131.4369807216
2017-05-25 03:58:15,706,83131.0001020311
2017-05-25 03:59:08,707,83130.5644172821
2017-05-25 04:00:01,708,83130.1299209094
2017-05-25 04:00:54,709,83129.6966073882
2017-05-25 04:01:48,710,83129.2644712237
2017-05-25 04:02:41,711,83128.8335069589
2017-05-25 04:03:34,712,83128.4037091672
2017-05-25 04:04:27,713,83127.9750724676
2017-05-25 04:05:20,714,83127.5475915053
2017-05-25 04:06:14,715,83127.1212609622
2017-05-25 04:07:07,716,83126.6960755552
2017-05-25 04:08:00,717,83126.2720300336
2017-05-25 04:08:53,718,83125.8491191804
2017-05-25 04:09:46,719,83125.4273378158
2017-05-25 04:10:40,720,83125.0066807897
2017-05-25 04:11:33,721,83124.5871429817
2017-05-25 04:12:26,722,83124.1687193109
2017-05-25 04:13:19,723,83123.7514047219
2017-05-25 04:14:13,724,83123.3351941982
2017-05-25 04:15:06,725,83122.9200827505
2017-05-25 04:15:59,726,83122.5060654254
2017-05-25 04:16:52,727,83122.093137293
2017-05-25 04:17:46,728,83121.6812934608
2017-05-25 04:18:39,729,83121.2705290642
2017-05-25 04:19:32,730,83120.8608392764
2017-05-25 04:20:25,731,83120.4522192907
2017-05-25 04:21:19,732,83120.0446643309
2017-05-25 04:22:12,733,83119.6381696674
2017-05-25 04:23:05,734,83119.232730578
2017-05-25 04:23:58,735,83118.8283423801
2017-05-25 04:24:51,736,83118.4250004201
2017-05-25 04:25:45,737,83118.0227000786
2017-05-25 04:26:38,738,83117.6214367534
2017-05-25 04:27:31,739,83117.2212058825
2017-05-25 04:28:24,740,83116.8220029216
2017-05-25 04:29:18,741,83116.4238233663
2017-05-25 04:30:11,742,83116.0266627251
2017-05-25 04:31:04,743,83115.630516549
2017-05-25 04:31:57,744,83115.2353804079
2017-05-25 04:32:51,745,83114.8412499013
2017-05-25 04:33:44,746,83114.4481206568
2017-05-25 04:34:37,747,83114.0559883268
2017-05-25 04:35:30,748,83113.6648485914
2017-05-25 04:36:26,749,83113.274697156
2017-05-25 04:37:22,750,83112.8855297551
2017-05-25 04:38:17,751,83112.497342151
2017-05-25 04:39:10,752,83112.1101301177
2017-05-25 04:40:04,753,83111.7238894761
2017-05-25 04:40:57,754,83111.3386160603
2017-05-25 04:41:50,755,83110.9543057261
2017-05-25 04:42:44,756,83110.5709543633
2017-05-25 04:43:37,757,83110.1885578847
2017-05-25 04:44:30,758,83109.8071122218
2017-05-25 04:45:23,759,83109.4266133379
2017-05-25 04:46:17,760,83109.0470572213
2017-05-25 04:47:10,761,83108.668439872
2017-05-25 04:48:03,762,83108.2907573326
2017-05-25 04:48:56,763,83107.9140056515
2017-05-25 04:49:50,764,83107.5381809135
2017-05-25 04:50:43,765,83107.1632792257
2017-05-25 04:51:36,766,83106.7892967079
2017-05-25 04:52:29,767,83106.4162295165
2017-05-25 04:53:23,768,83106.0440738239
2017-05-25 04:54:16,769,83105.6728258201
2017-05-25 04:55:09,770,83105.3024817338
2017-05-25 04:56:02,771,83104.9330377994
2017-05-25 04:56:56,772,83104.5644902781
2017-05-25 04:57:50,773,83104.1968354642
2017-05-25 04:58:44,774,83103.830069658
2017-05-25 04:59:37,775,83103.4641891917
2017-05-25 05:00:30,776,83103.0991904157
2017-05-25 05:01:24,777,83102.7350697047
2017-05-25 05:02:17,778,83102.3718234497
2017-05-25 05:03:10,779,83102.0094480655
2017-05-25 05:04:03,780,83101.6479399886
2017-05-25 05:04:56,781,83101.2872956797
2017-05-25 05:05:50,782,83100.9275116126
2017-05-25 05:06:43,783,83100.5685842815
2017-05-25 05:07:36,784,83100.210510215
2017-05-25 05:08:29,785,83099.8532859465
2017-05-25 05:09:23,786,83099.4969080344
2017-05-25 05:10:16,787,83099.1413730585
2017-05-25 05:11:09,788,83098.7866776209
2017-05-25 05:12:02,789,83098.4328183353
2017-05-25 05:12:55,790,83098.0797918425
2017-05-25 05:13:49,791,83097.7275947986
2017-05-25 05:14:42,792,83097.3762238839
2017-05-25 05:15:35,793,83097.0256757879
2017-05-25 05:16:28,794,83096.6759472341
2017-05-25 05:17:22,795,83096.3270349477
2017-05-25 05:18:15,796,83095.9789356888
2017-05-25 05:19:08,797,83095.6316462261
2017-05-25 05:20:01,798,83095.2851633477
2017-05-25 05:20:54,799,83094.9394838601
2017-05-25 05:21:48,800,83094.5946045984
2017-05-25 05:22:41,801,83094.2505223966
2017-05-25 05:23:34,802,83093.9072341234
2017-05-25 05:24:27,803,83093.5647366577
2017-05-25 05:25:21,804,83093.2230268963
2017-05-25 05:26:14,805,83092.8821017546
2017-05-25 05:27:07,806,83092.5419581664
2017-05-25 05:28:00,807,83092.2025930824
2017-05-25 05:28:54,808,83091.8640034693
2017-05-25 05:29:47,809,83091.5261863131
2017-05-25 05:30:40,810,83091.189138613
2017-05-25 05:31:33,811,83090.8528573921
2017-05-25 05:32:26,812,83090.5173396775
2017-05-25 05:33:20,813,83090.1825825283
2017-05-25 05:34:13,814,83089.8485830109
2017-05-25 05:35:06,815,83089.5153382117
2017-05-25 05:35:59,816,83089.1828452262
2017-05-25 05:36:53,817,83088.8511011757
2017-05-25 05:37:46,818,83088.5201031948
2017-05-25 05:38:39,819,83088.1898484301
2017-05-25 05:39:33,820,83087.8603340478
2017-05-25 05:40:26,821,83087.5315572279
2017-05-25 05:41:19,822,83087.2035151666
2017-05-25 05:42:12,823,83086.8762050807
2017-05-25 05:43:05,824,83086.5496241874
2017-05-25 05:43:59,825,83086.2237697399
2017-05-25 05:44:52,826,83085.8986389917
2017-05-25 05:45:45,827,83085.5742292143
2017-05-25 05:46:38,828,83085.2505376991
2017-05-25 05:47:32,829,83084.927561745
2017-05-25 05:48:25,830,83084.6052986735
2017-05-25 05:49:18,831,83084.2837458155
2017-05-25 05:50:11,832,83083.962900513
2017-05-25 05:51:04,833,83083.6427601352
2017-05-25 05:51:58,834,83083.3233220579
2017-05-25 05:52:51,835,83083.0045836647
2017-05-25 05:53:44,836,83082.6865423634
2017-05-25 05:54:37,837,83082.3691955733
2017-05-25 05:55:31,838,83082.0525407271
2017-05-25 05:56:24,839,83081.7365752674
2017-05-25 05:57:17,840,83081.4212966584
2017-05-25 05:58:10,841,83081.1067023727
2017-05-25 05:59:03,842,83080.7927898948
2017-05-25 05:59:57,843,83080.4795567299
2017-05-25 06:00:50,844,83080.167000391
2017-05-25 06:01:43,845,83079.8551184096
2017-05-25 06:02:36,846,83079.5439083188
2017-05-25 06:03:29,847,83079.2333676815
2017-05-25 06:04:23,848,83078.9234940595
2017-05-25 06:05:16,849,83078.6142850366
2017-05-25 06:06:09,850,83078.3057382032
2017-05-25 06:07:02,851,83077.9978511668
2017-05-25 06:07:56,852,83077.6906215487
2017-05-25 06:08:49,853,83077.3840469741
2017-05-25 06:09:42,854,83077.0781250931
2017-05-25 06:10:35,855,83076.7728535612
2017-05-25 06:11:28,856,83076.4682300498
2017-05-25 06:12:22,857,83076.1642522359
2017-05-25 06:13:15,858,83075.8609178146
2017-05-25 06:14:08,859,83075.5582244931
2017-05-25 06:15:01,860,83075.2561699877
2017-05-25 06:15:54,861,83074.9547520271
2017-05-25 06:16:48,862,83074.6539683586
2017-05-25 06:17:41,863,83074.3538167321
2017-05-25 06:18:34,864,83074.0542949129
2017-05-25 06:19:27,865,83073.7554006804
2017-05-25 06:20:21,866,83073.4571318226
2017-05-25 06:21:14,867,83073.1594861419
2017-05-25 06:22:07,868,83072.8624614448
2017-05-25 06:23:00,869,83072.5660555594
2017-05-25 06:23:53,870,83072.2702663192
2017-05-25 06:24:47,871,83071.975091569
2017-05-25 06:25:40,872,83071.6805291697
2017-05-25 06:26:33,873,83071.3865769831
2017-05-25 06:27:26,874,83071.0932328917
2017-05-25 06:28:20,875,83070.8004947891
2017-05-25 06:29:13,876,83070.5083605709
2017-05-25 06:30:06,877,83070.2168281508
2017-05-25 06:30:59,878,83069.9258954534
2017-05-25 06:31:53,879,83069.6355604092
2017-05-25 06:32:46,880,83069.3458209669
2017-05-25 06:33:39,881,83069.0566750767
2017-05-25 06:34:32,882,83068.7681207031
2017-05-25 06:35:25,883,83068.4801558218
2017-05-25 06:36:19,884,83068.1927784219
2017-05-25 06:37:12,885,83067.905986495
2017-05-25 06:38:05,886,83067.6197780507
2017-05-25 06:38:58,887,83067.3341511051
2017-05-25 06:39:52,888,83067.0491036822
2017-05-25 06:40:45,889,83066.7646338205
2017-05-25 06:41:38,890,83066.4807395655
2017-05-25 06:42:31,891,83066.1974189737
2017-05-25 06:43:24,892,83065.9146701114
2017-05-25 06:44:18,893,83065.6324910517
2017-05-25 06:45:11,894,83065.350879886
2017-05-25 06:46:04,895,83065.0698347024
2017-05-25 06:46:57,896,83064.7893536146
2017-05-25 06:47:50,897,83064.5094347295
2017-05-25 06:48:44,898,83064.2300761702
2017-05-25 06:49:37,899,83063.9512760755
2017-05-25 06:50:30,900,83063.6730325855
2017-05-25 06:51:23,901,83063.3953438492
2017-05-25 06:52:16,902,83063.1182080329
2017-05-25 06:53:10,903,83062.8416233019
2017-05-25 06:54:03,904,83062.5655878351
2017-05-25 06:54:56,905,83062.290099827
2017-05-25 06:55:49,906,83062.0151574664
2017-05-25 06:56:42,907,83061.7407589638
2017-05-25 06:57:36,908,83061.4669025382
2017-05-25 06:58:29,909,83061.193586404
2017-05-25 06:59:22,910,83060.9208088032
2017-05-25 07:00:15,911,83060.6485679715
2017-05-25 07:01:08,912,83060.3768621592
2017-05-25 07:02:02,913,83060.1056896301
2017-05-25 07:02:55,914,83059.8350486436
2017-05-25 07:03:48,915,83059.5649374808
2017-05-25 07:04:41,916,83059.2953544228
2017-05-25 07:05:35,917,83059.0262977631
2017-05-25 07:06:28,918,83058.757765802
2017-05-25 07:07:21,919,83058.4897568521
2017-05-25 07:08:14,920,83058.2222692268
2017-05-25 07:09:07,921,83057.9553012518
2017-05-25 07:10:01,922,83057.6888512599
2017-05-25 07:10:54,923,83057.4229175937
2017-05-25 07:11:47,924,83057.1574986024
2017-05-25 07:12:40,925,83056.892592647
2017-05-25 07:13:34,926,83056.62819809
2017-05-25 07:14:27,927,83056.3643133066
2017-05-25 07:15:20,928,83056.1009366738
2017-05-25 07:16:13,929,83055.8380665845
2017-05-25 07:17:06,930,83055.5757014363
2017-05-25 07:17:59,931,83055.3138396298
2017-05-25 07:18:53,932,83055.0524795777
2017-05-25 07:19:46,933,83054.7916197028
2017-05-25 07:20:39,934,83054.5312584323
2017-05-25 07:21:32,935,83054.2713941969
2017-05-25 07:22:26,936,83054.0120254431
2017-05-25 07:23:19,937,83053.7531506182
2017-05-25 07:24:12,938,83053.4947681791
2017-05-25 07:25:05,939,83053.2368765895
2017-05-25 07:25:58,940,83052.9794743219
2017-05-25 07:26:52,941,83052.7225598557
2017-05-25 07:27:45,942,83052.4661316747
2017-05-25 07:28:38,943,83052.2101882735
2017-05-25 07:29:31,944,83051.9547281527
2017-05-25 07:30:25,945,83051.6997498156
2017-05-25 07:31:18,946,83051.4452517816
2017-05-25 07:32:11,947,83051.1912325707
2017-05-25 07:33:04,948,83050.9376907086
2017-05-25 07:33:58,949,83050.6846247307
2017-05-25 07:34:51,950,83050.4320331811
2017-05-25 07:35:44,951,83050.1799146035
2017-05-25 07:36:37,952,83049.928267559
2017-05-25 07:37:30,953,83049.6770906058
2017-05-25 07:38:24,954,83049.426382313
2017-05-25 07:39:17,955,83049.1761412568
2017-05-25 07:40:10,956,83048.9263660193
2017-05-25 07:41:03,957,83048.6770551904
2017-05-25 07:41:56,958,83048.4282073577
2017-05-25 07:42:50,959,83048.1798211306
2017-05-25 07:43:43,960,83047.9318951154
2017-05-25 07:44:36,961,83047.6844279225
2017-05-25 07:45:29,962,83047.4374181754
2017-05-25 07:46:23,963,83047.1908645028
2017-05-25 07:47:16,964,83046.9447655326
2017-05-25 07:48:09,965,83046.6991199089
2017-05-25 07:49:02,966,83046.4539262744
2017-05-25 07:49:56,967,83046.2091832815
2017-05-25 07:50:49,968,83045.9648895881
2017-05-25 07:51:42,969,83045.7210438589
2017-05-25 07:52:35,970,83045.4776447667
2017-05-25 07:53:28,971,83045.2346909812
2017-05-25 07:54:22,972,83044.9921811848
2017-05-25 07:55:15,973,83044.7501140697
2017-05-25 07:56:08,974,83044.5084883286
2017-05-25 07:57:01,975,83044.2673026608
2017-05-25 07:57:53,976,83044.0265557711
2017-05-25 07:58:46,977,83043.7862463725
2017-05-25 07:59:39,978,83043.546373176
2017-05-25 08:00:32,979,83043.3069349105
2017-05-25 08:01:25,980,83043.0679303063
2017-05-25 08:02:18,981,83042.8293580913
2017-05-25 08:03:11,982,83042.5912170074
2017-05-25 08:04:04,983,83042.353505803
2017-05-25 08:04:57,984,83042.1162232257
2017-05-25 08:05:50,985,83041.8793680331
2017-05-25 08:06:43,986,83041.6429389862
2017-05-25 08:07:35,987,83041.4069348547
2017-05-25 08:08:28,988,83041.1713544081
2017-05-25 08:09:21,989,83040.936196427
2017-05-25 08:10:14,990,83040.7014596956
2017-05-25 08:11:07,991,83040.4671429996
2017-05-25 08:12:00,992,83040.233245133
2017-05-25 08:12:53,993,83039.9997648992
2017-05-25 08:13:46,994,83039.7667011034
2017-05-25 08:14:39,995,83039.534052551
2017-05-25 08:15:31,996,83039.3018180573
2017-05-25 08:16:24,997,83039.0699964454
2017-05-25 08:17:17,998,83038.8385865412
2017-05-25 08:18:10,999,83038.6075871745
2017-05-25 08:19:03,1000,83038.3769971738
2017-05-25 08:19:56,1001,83038.1468153902
2017-05-25 08:20:49,1002,83037.9170406641
2017-05-25 08:21:42,1003,83037.687671846
2017-05-25 08:22:35,1004,83037.4587077886
2017-05-25 08:23:27,1005,83037.2301473547
2017-05-25 08:24:20,1006,83037.0019894125
2017-05-25 08:25:13,1007,83036.7742328278
2017-05-25 08:26:06,1008,83036.5468764768
2017-05-25 08:26:59,1009,83036.3199192401
2017-05-25 08:27:52,1010,83036.0933600004
2017-05-25 08:28:45,1011,83035.8671976444
2017-05-25 08:29:38,1012,83035.6414310705
2017-05-25 08:30:31,1013,83035.4160591742
2017-05-25 08:31:24,1014,83035.1910808609
2017-05-25 08:32:16,1015,83034.9664950379
2017-05-25 08:33:09,1016,83034.7423006163
2017-05-25 08:34:02,1017,83034.5184965115
2017-05-25 08:34:55,1018,83034.2950816461
2017-05-25 08:35:48,1019,83034.0720549481
2017-05-25 08:36:41,1020,83033.8494153455
2017-05-25 08:37:34,1021,83033.6271617729
2017-05-25 08:38:27,1022,83033.4052931726
2017-05-25 08:39:20,1023,83033.1838084836
2017-05-25 08:40:13,1024,83032.9627066601
2017-05-25 08:41:05,1025,83032.7419866483
2017-05-25 08:41:58,1026,83032.5216474087
2017-05-25 08:42:51,1027,83032.3016879008
2017-05-25 08:43:44,1028,83032.0821070923
2017-05-25 08:44:37,1029,83031.8629039477
2017-05-25 08:45:30,1030,83031.6440774466
2017-05-25 08:46:23,1031,83031.4256265656
2017-05-25 08:47:16,1032,83031.2075502813
2017-05-25 08:48:09,1033,83030.9898475877
2017-05-25 08:49:01,1034,83030.7725174716
2017-05-25 08:49:54,1035,83030.5555589287
2017-05-25 08:50:47,1036,83030.3389709547
2017-05-25 08:51:40,1037,83030.1227525578
2017-05-25 08:52:33,1038,83029.9069027389
2017-05-25 08:53:26,1039,83029.6914205129
2017-05-25 08:54:19,1040,83029.4763048957
2017-05-25 08:55:12,1041,83029.2615549012
2017-05-25 08:56:05,1042,83029.0471695562
2017-05-25 08:56:58,1043,83028.8331478834
2017-05-25 08:57:51,1044,83028.6194889143
2017-05-25 08:58:44,1045,83028.4061916854
2017-05-25 08:59:37,1046,83028.1932552367
2017-05-25 09:00:29,1047,83027.9806786052
2017-05-25 09:01:22,1048,83027.768460839
2017-05-25 09:02:15,1049,83027.5566009879
2017-05-25 09:03:08,1050,83027.3450981048
2017-05-25 09:04:01,1051,83027.1339512475
2017-05-25 09:04:54,1052,83026.9231594792
2017-05-25 09:05:47,1053,83026.7127218596
2017-05-25 09:06:40,1054,83026.5026374605
2017-05-25 09:07:33,1055,83026.2929053525
2017-05-25 09:08:25,1056,83026.0835246118
2017-05-25 09:09:18,1057,83025.8744943155
2017-05-25 09:10:11,1058,83025.6658135499
2017-05-25 09:11:04,1059,83025.4574813976
2017-05-25 09:11:57,1060,83025.2494969519
2017-05-25 09:12:50,1061,83025.0418593056
2017-05-25 09:13:43,1062,83024.8345675543
2017-05-25 09:14:36,1063,83024.6276207971
2017-05-25 09:15:29,1064,83024.4210181413
2017-05-25 09:16:22,1065,83024.2147586893
2017-05-25 09:17:15,1066,83024.00884156
2017-05-25 09:18:07,1067,83023.8032658596
2017-05-25 09:19:00,1068,83023.5980307101
2017-05-25 09:19:53,1069,83023.3931352315
2017-05-25 09:20:46,1070,83023.1885785494
2017-05-25 09:21:39,1071,83022.9843597856
2017-05-25 09:22:32,1072,83022.7804780781
2017-05-25 09:23:25,1073,83022.5769325596
2017-05-25 09:24:18,1074,83022.3737223672
2017-05-25 09:25:11,1075,83022.1708466398
2017-05-25 09:26:04,1076,83021.9683045248
2017-05-25 09:26:57,1077,83021.7660951647
2017-05-25 09:27:49,1078,83021.5642177136
2017-05-25 09:28:42,1079,83021.3626713252
2017-05-25 09:29:35,1080,83021.1614551579
2017-05-25 09:30:28,1081,83020.9605683674
2017-05-25 09:31:21,1082,83020.7600101183
2017-05-25 09:32:14,1083,83020.5597795781
2017-05-25 09:33:07,1084,83020.3598759169
2017-05-25 09:34:00,1085,83020.1602983059
2017-05-25 09:34:53,1086,83019.9610459201
2017-05-25 09:35:46,1087,83019.7621179408
2017-05-25 09:36:39,1088,83019.5635135455
2017-05-25 09:37:32,1089,83019.3652319217
2017-05-25 09:38:24,1090,83019.1672722556
2017-05-25 09:39:17,1091,83018.969633738
2017-05-25 09:40:10,1092,83018.772315563
2017-05-25 09:41:03,1093,83018.575316929
2017-05-25 09:41:56,1094,83018.3786370334
2017-05-25 09:42:49,1095,83018.1822750779
2017-05-25 09:43:42,1096,83017.9862302669
2017-05-25 09:44:35,1097,83017.7905018093
2017-05-25 09:45:28,1098,83017.5950889239
2017-05-25 09:46:21,1099,83017.39999081
2017-05-25 09:47:14,1100,83017.2052066966
2017-05-25 09:48:06,1101,83017.0107357994
2017-05-25 09:48:59,1102,83016.8165773371
2017-05-25 09:49:52,1103,83016.62273054
2017-05-25 09:50:45,1104,83016.4291946324
2017-05-25 09:51:38,1105,83016.2359688487
2017-05-25 09:52:31,1106,83016.0430524168
2017-05-25 09:53:24,1107,83015.8504445771
2017-05-25 09:54:17,1108,83015.6581445684
2017-05-25 09:55:10,1109,83015.4661516325
2017-05-25 09:56:03,1110,83015.2744650091
2017-05-25 09:56:55,1111,83015.083083949
2017-05-25 09:57:48,1112,83014.8920077055
2017-05-25 09:58:41,1113,83014.7012355224
2017-05-25 09:59:34,1114,83014.5107666584
2017-05-25 10:00:27,1115,83014.3206003734
2017-05-25 10:01:20,1116,83014.1307359256
2017-05-25 10:02:13,1117,83013.941172576
2017-05-25 10:03:06,1118,83013.7519095904
2017-05-25 10:03:59,1119,83013.5629462391
2017-05-25 10:04:52,1120,83013.3742817898
2017-05-25 10:05:45,1121,83013.1859155164
2017-05-25 10:06:37,1122,83012.9978466929
2017-05-25 10:07:30,1123,83012.8100745963
2017-05-25 10:08:23,1124,83012.6225985163
2017-05-25 10:09:16,1125,83012.4354177224
2017-05-25 10:10:09,1126,83012.2485315056
2017-05-25 10:11:02,1127,83012.0619391563
2017-05-25 10:11:55,1128,83011.8756399597
2017-05-25 10:12:48,1129,83011.6896332132
2017-05-25 10:13:41,1130,83011.5039182083
2017-05-25 10:14:34,1131,83011.3184942448
2017-05-25 10:15:26,1132,83011.1333606209
2017-05-25 10:16:19,1133,83010.9485166364
2017-05-25 10:17:12,1134,83010.7639616032
2017-05-25 10:18:05,1135,83010.5796948193
2017-05-25 10:18:58,1136,83010.3957156005
2017-05-25 10:19:51,1137,83010.2120232562
2017-05-25 10:20:44,1138,83010.0286170967
2017-05-25 10:21:37,1139,83009.845496444
2017-05-25 10:22:30,1140,83009.6626606142
2017-05-25 10:23:23,1141,83009.4801089281
2017-05-25 10:24:16,1142,83009.2978407048
2017-05-25 10:25:09,1143,83009.1158552767
2017-05-25 10:26:01,1144,83008.9341519661
2017-05-25 10:26:54,1145,83008.7527301041
2017-05-25 10:27:47,1146,83008.5715890202
2017-05-25 10:28:40,1147,83008.3907280558
2017-05-25 10:29:33,1148,83008.2101465373
2017-05-25 10:30:26,1149,83008.0298438098
2017-05-25 10:31:19,1150,83007.8498192172
2017-05-25 10:32:12,1151,83007.6700720907
2017-05-25 10:33:05,1152,83007.4906017865
2017-05-25 10:33:58,1153,83007.3114076421
2017-05-25 10:34:51,1154,83007.1324890149
2017-05-25 10:35:44,1155,83006.9538452536
2017-05-25 10:36:37,1156,83006.77547571
2017-05-25 10:37:30,1157,83006.5973797414
2017-05-25 10:38:22,1158,83006.4195567041
2017-05-25 10:39:15,1159,83006.242005959
2017-05-25 10:40:08,1160,83006.0647268668
2017-05-25 10:41:01,1161,83005.8877187911
2017-05-25 10:41:54,1162,83005.7109810982
2017-05-25 10:42:47,1163,83005.5345131566
2017-05-25 10:43:40,1164,83005.3583143377
2017-05-25 10:44:33,1165,83005.1823840088
2017-05-25 10:45:26,1166,83005.0067215455
2017-05-25 10:46:18,1167,83004.8313263263
2017-05-25 10:47:11,1168,83004.656197729
2017-05-25 10:48:04,1169,83004.4813351324
2017-05-25 10:48:57,1170,83004.3067379128
2017-05-25 10:49:50,1171,83004.1324054648
2017-05-25 10:50:43,1172,83003.958337166
2017-05-25 10:51:36,1173,83003.7845324042
2017-05-25 10:52:29,1174,83003.6109905736
2017-05-25 10:53:22,1175,83003.4377110625
2017-05-25 10:54:15,1176,83003.2646932651
2017-05-25 10:55:08,1177,83003.0919365774
2017-05-25 10:56:01,1178,83002.9194403948
2017-05-25 10:56:54,1179,83002.7472041168
2017-05-25 10:57:47,1180,83002.5752271436
2017-05-25 10:58:40,1181,83002.4035088827
2017-05-25 10:59:32,1182,83002.2320487303
2017-05-25 11:00:25,1183,83002.0608461005
2017-05-25 11:01:18,1184,83001.8899003992
2017-05-25 11:02:11,1185,83001.7192110344
2017-05-25 11:03:04,1186,83001.5487774202
2017-05-25 11:03:57,1187,83001.3785989723
2017-05-25 11:04:50,1188,83001.2086750998
2017-05-25 11:05:43,1189,83001.039005225
2017-05-25 11:06:36,1190,83000.8695887673
2017-05-25 11:07:29,1191,83000.7004251456
2017-05-25 11:08:21,1192,83000.531513784
2017-05-25 11:09:14,1193,83000.3628541028
2017-05-25 11:10:07,1194,83000.1944455338
2017-05-25 11:11:00,1195,83000.0262875031
2017-05-25 11:11:53,1196,82999.8583794358
2017-05-25 11:12:46,1197,82999.69072077
2017-05-25 11:13:39,1198,82999.5233109357
2017-05-25 11:14:32,1199,82999.3561493673
2017-05-25 11:15:25,1200,82999.1892354999
2017-05-25 11:16:18,1201,82999.0225687749
2017-05-25 11:17:11,1202,82998.8561486305
2017-05-25 11:18:03,1203,82998.6899745077
2017-05-25 11:18:56,1204,82998.5240458501
2017-05-25 11:19:49,1205,82998.3583621014
2017-05-25 11:20:42,1206,82998.1929227125
2017-05-25 11:21:35,1207,82998.0277271248
2017-05-25 11:22:28,1208,82997.8627747913
2017-05-25 11:23:21,1209,82997.6980651664
2017-05-25 11:24:15,1210,82997.5335976941
