time, iteration, regSquaredError
2017-05-24 23:04:31,536,85289.1869677005
2017-05-24 23:05:13,537,85288.4850953699
2017-05-24 23:05:55,538,85287.7858548944
2017-05-24 23:06:38,539,85287.0892316381
2017-05-24 23:07:20,540,85286.3952110666
2017-05-24 23:08:02,541,85285.7037787728
2017-05-24 23:08:44,542,85285.0149204659
2017-05-24 23:09:26,543,85284.3286219671
2017-05-24 23:10:08,544,85283.6448692132
2017-05-24 23:10:51,545,85282.9636482502
2017-05-24 23:11:33,546,85282.2849452414
2017-05-24 23:12:15,547,85281.6087464529
2017-05-24 23:12:58,548,85280.935038267
2017-05-24 23:13:40,549,85280.2638071644
2017-05-24 23:14:22,550,85279.5950397389
2017-05-24 23:15:04,551,85278.9287226936
2017-05-24 23:15:46,552,85278.264842828
2017-05-24 23:16:29,553,85277.6033870468
2017-05-24 23:17:11,554,85276.9443423558
2017-05-24 23:17:53,555,85276.2876958672
2017-05-24 23:18:35,556,85275.6334347891
2017-05-24 23:19:17,557,85274.9815464275
2017-05-24 23:20:00,558,85274.3320181874
2017-05-24 23:20:42,559,85273.6848375736
2017-05-24 23:21:24,560,85273.0399921792
2017-05-24 23:22:06,561,85272.3974696987
2017-05-24 23:22:49,562,85271.7572579186
2017-05-24 23:23:31,563,85271.1193447172
2017-05-24 23:24:13,564,85270.4837180655
2017-05-24 23:24:55,565,85269.850366025
2017-05-24 23:25:38,566,85269.219276751
2017-05-24 23:26:20,567,85268.5904384792
2017-05-24 23:27:02,568,85267.9638395421
2017-05-24 23:27:45,569,85267.339468351
2017-05-24 23:28:27,570,85266.7173134119
2017-05-24 23:29:11,571,85266.0973633148
2017-05-24 23:29:53,572,85265.4796067254
2017-05-24 23:30:35,573,85264.8640324049
2017-05-24 23:31:20,574,85264.2506291929
2017-05-24 23:32:02,575,85263.6393860083
2017-05-24 23:32:45,576,85263.0302918474
2017-05-24 23:33:27,577,85262.4233357995
2017-05-24 23:34:09,578,85261.8185070301
2017-05-24 23:34:52,579,85261.2157947651
2017-05-24 23:35:34,580,85260.6151883362
2017-05-24 23:36:16,581,85260.0166771343
2017-05-24 23:36:59,582,85259.4202506339
2017-05-24 23:37:41,583,85258.8258983828
2017-05-24 23:38:23,584,85258.2336099992
2017-05-24 23:39:05,585,85257.6433751832
2017-05-24 23:39:48,586,85257.0551837047
2017-05-24 23:40:30,587,85256.4690254041
2017-05-24 23:41:13,588,85255.8848902036
2017-05-24 23:41:55,589,85255.3027680776
2017-05-24 23:42:37,590,85254.722649093
2017-05-24 23:43:19,591,85254.1445233711
2017-05-24 23:44:02,592,85253.5683811105
2017-05-24 23:44:44,593,85252.9942125722
2017-05-24 23:45:26,594,85252.4220080914
2017-05-24 23:46:08,595,85251.8517580672
2017-05-24 23:46:51,596,85251.2834529656
2017-05-24 23:47:33,597,85250.7170833128
2017-05-24 23:48:15,598,85250.1526397124
2017-05-24 23:48:57,599,85249.5901128259
2017-05-24 23:49:39,600,85249.0294933739
2017-05-24 23:50:21,601,85248.4707721551
2017-05-24 23:51:04,602,85247.9139400072
2017-05-24 23:51:46,603,85247.3589878582
2017-05-24 23:52:28,604,85246.8059066747
2017-05-24 23:53:11,605,85246.2546874993
2017-05-24 23:53:53,606,85245.7053214232
2017-05-24 23:54:35,607,85245.157799611
2017-05-24 23:55:17,608,85244.6121132757
2017-05-24 23:56:00,609,85244.0682536921
2017-05-24 23:56:42,610,85243.5262121905
2017-05-24 23:57:24,611,85242.9859801662
2017-05-24 23:58:06,612,85242.4475490702
2017-05-24 23:58:48,613,85241.910910401
2017-05-24 23:59:30,614,85241.3760557224
2017-05-25 00:00:13,615,85240.8429766529
2017-05-25 00:00:55,616,85240.311664866
2017-05-25 00:01:37,617,85239.7821120797
2017-05-25 00:02:19,618,85239.2543100785
2017-05-25 00:03:01,619,85238.7282506998
2017-05-25 00:03:44,620,85238.2039258271
2017-05-25 00:04:26,621,85237.6813273976
2017-05-25 00:05:08,622,85237.1604474052
2017-05-25 00:05:50,623,85236.6412778918
2017-05-25 00:06:33,624,85236.1238109579
2017-05-25 00:07:15,625,85235.6080387394
2017-05-25 00:07:57,626,85235.0939534351
2017-05-25 00:08:39,627,85234.5815472942
2017-05-25 00:09:22,628,85234.0708126041
2017-05-25 00:10:04,629,85233.5617417154
2017-05-25 00:10:46,630,85233.0543270106
2017-05-25 00:11:28,631,85232.5485609354
2017-05-25 00:12:11,632,85232.0444359776
2017-05-25 00:12:53,633,85231.5419446713
2017-05-25 00:13:35,634,85231.0410795953
2017-05-25 00:14:17,635,85230.5418333734
2017-05-25 00:14:59,636,85230.0441986933
2017-05-25 00:15:42,637,85229.5481682583
2017-05-25 00:16:24,638,85229.0537348415
2017-05-25 00:17:06,639,85228.5608912496
2017-05-25 00:17:48,640,85228.069630337
2017-05-25 00:18:31,641,85227.5799449971
2017-05-25 00:19:13,642,85227.0918281748
2017-05-25 00:19:55,643,85226.6052728537
2017-05-25 00:20:37,644,85226.1202720571
2017-05-25 00:21:19,645,85225.6368188622
2017-05-25 00:22:01,646,85225.1549063678
2017-05-25 00:22:44,647,85224.6745277395
2017-05-25 00:23:26,648,85224.1956761641
2017-05-25 00:24:08,649,85223.7183448799
2017-05-25 00:24:50,650,85223.2425271637
2017-05-25 00:25:33,651,85222.768216333
2017-05-25 00:26:15,652,85222.295405736
2017-05-25 00:26:57,653,85221.8240887844
2017-05-25 00:27:39,654,85221.3542588976
2017-05-25 00:28:22,655,85220.8859095581
2017-05-25 00:29:04,656,85220.4190342802
2017-05-25 00:29:46,657,85219.9536266118
2017-05-25 00:30:28,658,85219.4896801436
2017-05-25 00:31:11,659,85219.0271885044
2017-05-25 00:31:53,660,85218.5661453557
2017-05-25 00:32:35,661,85218.1065444015
2017-05-25 00:33:17,662,85217.6483793763
2017-05-25 00:33:59,663,85217.1916440637
2017-05-25 00:34:42,664,85216.736332263
2017-05-25 00:35:24,665,85216.2824378296
2017-05-25 00:36:06,666,85215.8299546437
2017-05-25 00:36:49,667,85215.3788766174
2017-05-25 00:37:31,668,85214.9291977162
2017-05-25 00:38:13,669,85214.4809119179
2017-05-25 00:38:55,670,85214.0340132414
2017-05-25 00:39:38,671,85213.5884957504
2017-05-25 00:40:20,672,85213.1443535318
2017-05-25 00:41:02,673,85212.7015807096
2017-05-25 00:41:44,674,85212.2601714356
2017-05-25 00:42:27,675,85211.8201199114
2017-05-25 00:43:09,676,85211.3814203435
2017-05-25 00:43:51,677,85210.9440670015
2017-05-25 00:44:33,678,85210.5080541639
2017-05-25 00:45:15,679,85210.0733761562
2017-05-25 00:45:58,680,85209.6400273256
2017-05-25 00:46:40,681,85209.2080020519
2017-05-25 00:47:23,682,85208.777294759
2017-05-25 00:48:05,683,85208.3478998804
2017-05-25 00:48:47,684,85207.9198118993
2017-05-25 00:49:29,685,85207.4930253211
2017-05-25 00:50:12,686,85207.0675346787
2017-05-25 00:50:54,687,85206.6433345439
2017-05-25 00:51:36,688,85206.220419509
2017-05-25 00:52:18,689,85205.7987842029
2017-05-25 00:53:01,690,85205.3784232791
2017-05-25 00:53:43,691,85204.9593314221
2017-05-25 00:54:25,692,85204.541503345
2017-05-25 00:55:08,693,85204.124933792
2017-05-25 00:55:50,694,85203.7096175364
2017-05-25 00:56:32,695,85203.2955493687
2017-05-25 00:57:14,696,85202.8827241238
2017-05-25 00:57:56,697,85202.4711366513
2017-05-25 00:58:39,698,85202.0607818425
2017-05-25 00:59:21,699,85201.6516545973
2017-05-25 01:00:03,700,85201.2437498541
2017-05-25 01:00:45,701,85200.8370625821
2017-05-25 01:01:28,702,85200.4315877691
2017-05-25 01:02:10,703,85200.027320431
2017-05-25 01:02:52,704,85199.624255618
2017-05-25 01:03:34,705,85199.2223883878
2017-05-25 01:04:16,706,85198.8217138543
2017-05-25 01:04:59,707,85198.4222271242
2017-05-25 01:05:41,708,85198.0239233513
2017-05-25 01:06:23,709,85197.6267977078
2017-05-25 01:07:05,710,85197.2308453918
2017-05-25 01:07:48,711,85196.8360616248
2017-05-25 01:08:30,712,85196.4424416652
2017-05-25 01:09:12,713,85196.0499807699
2017-05-25 01:09:54,714,85195.6586742487
2017-05-25 01:10:37,715,85195.2685174126
2017-05-25 01:11:22,716,85194.8795056217
2017-05-25 01:12:04,717,85194.4916342389
2017-05-25 01:12:46,718,85194.1048986547
2017-05-25 01:13:28,719,85193.7192942906
2017-05-25 01:14:10,720,85193.3348165853
2017-05-25 01:14:52,721,85192.9514610039
2017-05-25 01:15:35,722,85192.5692230342
2017-05-25 01:16:17,723,85192.1880981859
2017-05-25 01:16:59,724,85191.8080819946
2017-05-25 01:17:41,725,85191.4291700159
2017-05-25 01:18:24,726,85191.0513578247
2017-05-25 01:19:06,727,85190.6746410257
2017-05-25 01:19:48,728,85190.2990152377
2017-05-25 01:20:30,729,85189.9244761132
2017-05-25 01:21:12,730,85189.5510193079
2017-05-25 01:21:55,731,85189.1786405199
2017-05-25 01:22:37,732,85188.8073354565
2017-05-25 01:23:19,733,85188.4370998485
2017-05-25 01:24:02,734,85188.0679294502
2017-05-25 01:24:44,735,85187.6998200326
2017-05-25 01:25:26,736,85187.332767398
2017-05-25 01:26:08,737,85186.9667673514
2017-05-25 01:26:51,738,85186.6018157387
2017-05-25 01:27:33,739,85186.2379084134
2017-05-25 01:28:15,740,85185.8750412534
2017-05-25 01:28:57,741,85185.5132101593
2017-05-25 01:29:39,742,85185.1524110427
2017-05-25 01:30:22,743,85184.7926398463
2017-05-25 01:31:04,744,85184.4338925272
2017-05-25 01:31:47,745,85184.0761650628
2017-05-25 01:32:29,746,85183.7194534555
2017-05-25 01:33:11,747,85183.3637537097
2017-05-25 01:33:53,748,85183.0090618726
2017-05-25 01:34:35,749,85182.6553739984
2017-05-25 01:35:17,750,85182.3026861576
2017-05-25 01:36:00,751,85181.950994445
2017-05-25 01:36:42,752,85181.600294973
2017-05-25 01:37:24,753,85181.2505838765
2017-05-25 01:38:06,754,85180.9018572969
2017-05-25 01:38:49,755,85180.5541114104
2017-05-25 01:39:31,756,85180.2073423977
2017-05-25 01:40:13,757,85179.8615464697
2017-05-25 01:40:56,758,85179.5167198437
2017-05-25 01:41:38,759,85179.1728587617
2017-05-25 01:42:20,760,85178.8299594852
2017-05-25 01:43:02,761,85178.4880182863
2017-05-25 01:43:45,762,85178.1470314612
2017-05-25 01:44:27,763,85177.8069953261
2017-05-25 01:45:09,764,85177.4679062037
2017-05-25 01:45:51,765,85177.1297604469
2017-05-25 01:46:34,766,85176.7925544108
2017-05-25 01:47:16,767,85176.4562844815
2017-05-25 01:47:58,768,85176.120947056
2017-05-25 01:48:40,769,85175.7865385531
2017-05-25 01:49:22,770,85175.4530553973
2017-05-25 01:50:05,771,85175.1204940386
2017-05-25 01:50:47,772,85174.7888509465
2017-05-25 01:51:29,773,85174.4581225995
2017-05-25 01:52:12,774,85174.1283054948
2017-05-25 01:52:54,775,85173.7993961406
2017-05-25 01:53:36,776,85173.4713910798
2017-05-25 01:54:18,777,85173.1442868501
2017-05-25 01:55:01,778,85172.8180800113
2017-05-25 01:55:43,779,85172.4927671497
2017-05-25 01:56:25,780,85172.1683448509
2017-05-25 01:57:07,781,85171.8448097301
2017-05-25 01:57:50,782,85171.5221584106
2017-05-25 01:58:32,783,85171.2003875308
2017-05-25 01:59:14,784,85170.8794937471
2017-05-25 01:59:56,785,85170.5594737368
2017-05-25 02:00:38,786,85170.2403241748
2017-05-25 02:01:21,787,85169.9220417775
2017-05-25 02:02:03,788,85169.6046232464
2017-05-25 02:02:45,789,85169.2880653246
2017-05-25 02:03:27,790,85168.9723647523
2017-05-25 02:04:10,791,85168.6575182931
2017-05-25 02:04:52,792,85168.3435227216
2017-05-25 02:05:34,793,85168.0303748278
2017-05-25 02:06:17,794,85167.7180714177
2017-05-25 02:06:59,795,85167.4066093133
2017-05-25 02:07:41,796,85167.0959853384
2017-05-25 02:08:23,797,85166.7861963546
2017-05-25 02:09:05,798,85166.4772392161
2017-05-25 02:09:48,799,85166.1691108003
2017-05-25 02:10:30,800,85165.8618079952
2017-05-25 02:11:12,801,85165.5553277139
2017-05-25 02:11:55,802,85165.2496668583
2017-05-25 02:12:37,803,85164.9448223782
2017-05-25 02:13:19,804,85164.6407912037
2017-05-25 02:14:01,805,85164.3375702988
2017-05-25 02:14:43,806,85164.0351566442
2017-05-25 02:15:26,807,85163.733547217
2017-05-25 02:16:08,808,85163.4327390157
2017-05-25 02:16:50,809,85163.13272906
2017-05-25 02:17:33,810,85162.8335143699
2017-05-25 02:18:15,811,85162.5350919841
2017-05-25 02:18:57,812,85162.2374589578
2017-05-25 02:19:39,813,85161.9406123551
2017-05-25 02:20:21,814,85161.6445492547
2017-05-25 02:21:03,815,85161.3492667472
2017-05-25 02:21:46,816,85161.0547619308
2017-05-25 02:22:28,817,85160.7610319318
2017-05-25 02:23:11,818,85160.4680738725
2017-05-25 02:23:53,819,85160.1758848964
2017-05-25 02:24:35,820,85159.8844621559
2017-05-25 02:25:17,821,85159.5938028155
2017-05-25 02:25:59,822,85159.3039040602
2017-05-25 02:26:42,823,85159.014763079
2017-05-25 02:27:24,824,85158.7263770746
2017-05-25 02:28:06,825,85158.4387432541
2017-05-25 02:28:48,826,85158.1518588597
2017-05-25 02:29:33,827,85157.8657211226
2017-05-25 02:30:16,828,85157.5803272974
2017-05-25 02:30:59,829,85157.2956746435
2017-05-25 02:31:41,830,85157.0117604404
2017-05-25 02:32:24,831,85156.7285819734
2017-05-25 02:33:06,832,85156.4461365403
2017-05-25 02:33:48,833,85156.1644214518
2017-05-25 02:34:30,834,85155.8834340323
2017-05-25 02:35:12,835,85155.6031716134
2017-05-25 02:35:55,836,85155.3236315381
2017-05-25 02:36:37,837,85155.0448111672
2017-05-25 02:37:19,838,85154.7667078667
2017-05-25 02:38:01,839,85154.4893190124
2017-05-25 02:38:43,840,85154.2126419978
2017-05-25 02:39:25,841,85153.9366742247
